officer_id,crid,gender,race,race_edit,star,birth_year
2681,1054406,F,SPANISH (DO NOT USE),Hispanic,5529,
2420,1054465,M,WHITE,White,13734,
4391,1054466,M,ASIAN/PACIFIC ISLANDER,Asian,4927,
8638,1054466,M,WHITE,White,2999,
3838,1054469,M,BLACK,Black,13328,
3928,1054469,M,WHITE,White,16348,
737,1054477,F,BLACK,Black,19779,
806,1054477,M,BLACK,Black,2404,
1550,1054477,M,WHITE,White,1998,
1654,1054477,M,BLACK,Black,17841,
2911,1054477,F,SPANISH (DO NOT USE),Hispanic,4413,
3077,1054477,F,WHITE,White,412,
3395,1054477,M,SPANISH (DO NOT USE),Hispanic,11523,
4056,1054477,M,BLACK,Black,916,
4262,1054477,M,WHITE,White,100,
6888,1054477,F,SPANISH (DO NOT USE),Hispanic,12474,
7044,1054477,M,WHITE,White,377,
7052,1054477,M,WHITE,White,2038,
7581,1054477,M,BLACK,Black,19766,
7662,1054477,F,BLACK,Black,6424,
8505,1054477,F,WHITE,White,12525,
8669,1054477,F,BLACK,Black,2793,
9094,1054477,F,SPANISH (DO NOT USE),Hispanic,2230,
9226,1054477,M,WHITE,White,15317,
9515,1054477,M,WHITE,White,2194,
9630,1054480,F,SPANISH (DO NOT USE),Hispanic,883,
9625,1054491,F,BLACK,Black,9376,
0,1054581,F,BLACK,Black,,
7213,1054582,M,SPANISH (DO NOT USE),Hispanic,4810,
5117,1054598,M,ASIAN/PACIFIC ISLANDER,Asian,7223,
8841,1054624,M,WHITE,White,19626,
0,1054645,M,SPANISH (DO NOT USE),Hispanic,,
7516,1054655,M,WHITE,White,1449,
3438,1054658,M,WHITE,White,4917,
1579,1054693,M,BLACK,Black,12211,
2957,1054693,M,WHITE,White,18535,
2963,1054693,M,BLACK,Black,3461,
5714,1054693,M,WHITE,White,988,
2331,1054705,F,WHITE,White,16295,
4131,1054740,M,WHITE,White,7304,
2466,1054752,M,WHITE,White,10613,
3168,1054752,M,WHITE,White,8116,
8021,1054761,M,SPANISH (DO NOT USE),Hispanic,17863,
9084,1054761,M,BLACK,Black,11662,
9252,1054761,M,WHITE HISPANIC,White/Hispanic,11216,
4152,1054769,F,WHITE,White,2406,
453,1054805,M,BLACK,Black,10121,
326,1054814,F,BLACK,Black,6683,
4233,1054826,F,WHITE,White,14000,
2209,1054830,M,WHITE,White,291,
9329,1054830,M,WHITE,White,1218,
1602,1054855,M,BLACK,Black,17959,
2577,1054855,M,BLACK,Black,18820,
4110,1054855,M,BLACK,Black,10481,
4402,1054855,M,BLACK,Black,10353,
6611,1054855,M,BLACK,Black,2794,
7640,1054855,M,BLACK,Black,6303,
8171,1054855,F,SPANISH (DO NOT USE),Hispanic,8118,
9025,1054855,F,BLACK,Black,12718,
9271,1054855,F,BLACK,Black,10595,
9658,1054855,F,BLACK,Black,15071,
9660,1054855,M,BLACK,Black,13239,
9674,1054855,F,BLACK,Black,5887,
3237,1054891,M,WHITE,White,7331,
370,1054892,M,SPANISH (DO NOT USE),Hispanic,7367,
2674,1054918,M,SPANISH (DO NOT USE),Hispanic,6490,
1138,1054935,M,WHITE,White,12236,
1269,1054935,M,WHITE,White,17746,
6411,1054935,M,WHITE,White,15445,
8054,1054935,M,WHITE,White,15327,
938,1054967,M,BLACK,Black,20197,
6173,1054967,M,BLACK,Black,16091,
8655,1054967,M,BLACK,Black,847,
9218,1054967,F,BLACK,Black,19558,
9324,1054967,M,WHITE,White,1316,
9624,1054967,F,BLACK,Black,1281,
1528,1054968,M,SPANISH (DO NOT USE),Hispanic,10551,
2244,1054968,M,SPANISH (DO NOT USE),Hispanic,11040,
6995,1054968,M,WHITE,White,3307,
1788,1054979,M,BLACK,Black,8688,
6786,1054979,M,BLACK,Black,4888,
6252,1054983,F,WHITE,White,17707,
9035,1054983,M,WHITE,White,,
3710,1054987,M,WHITE,White,18308,
5732,1054987,M,SPANISH (DO NOT USE),Hispanic,15160,
7319,1054987,M,WHITE,White,15746,
3482,1054991,M,BLACK,Black,11831,
4101,1054991,M,BLACK,Black,15477,
4349,1054996,M,WHITE,White,8212,
9525,1055022,M,BLACK,Black,,
7426,1055026,M,SPANISH (DO NOT USE),Hispanic,1025,
8404,1055026,F,WHITE,White,13519,
9546,1055026,M,SPANISH (DO NOT USE),Hispanic,55.00,
2423,1055032,M,WHITE,White,813,
9540,1055032,M,WHITE,White,41.00,
3361,1055059,M,SPANISH (DO NOT USE),Hispanic,6308,
8134,1055120,M,SPANISH (DO NOT USE),Hispanic,19859,
5353,1055129,M,WHITE,White,15832,
6235,1055129,M,BLACK,Black,1184,
8987,1055129,F,WHITE,White,926,
1711,1055189,F,WHITE,White,10982,
5349,1055189,M,WHITE,White,19299,
6691,1055189,F,WHITE,White,18936,
7645,1055189,F,WHITE,White,19530,
9444,1055189,F,SPANISH (DO NOT USE),Hispanic,19232,
4017,1055200,M,BLACK,Black,9527,
4420,1055200,M,ASIAN/PACIFIC ISLANDER,Asian,19670,
5651,1055208,F,BLACK,Black,14282,
9128,1055208,M,WHITE,White,2451,
9626,1055208,M,WHITE,White,,
6276,1055212,M,WHITE,White,12734,
5829,1055216,M,WHITE,White,10634,
1014,1055231,M,ASIAN/PACIFIC ISLANDER,Asian,18374,
0,1055232,M,SPANISH (DO NOT USE),Hispanic,,
9538,1055239,M,WHITE,White,,
4102,1055374,M,BLACK,Black,14186,
1530,1055418,F,SPANISH (DO NOT USE),Hispanic,14132,
3615,1055418,F,BLACK,Black,15236,
8758,1055418,M,BLACK,Black,13334,
9203,1055418,F,BLACK,Black,15798,
1185,1055513,M,SPANISH (DO NOT USE),Hispanic,12726,
0,1055526,M,SPANISH (DO NOT USE),Hispanic,,
5079,1055546,F,WHITE,White,19710,
8775,1055564,M,BLACK,Black,6146,
2466,1055601,M,WHITE,White,10613,
2569,1055601,M,WHITE,White,13618,
5072,1055601,M,WHITE,White,7210,
9534,1055626,F,SPANISH (DO NOT USE),Hispanic,18681,
9569,1055626,M,WHITE,White,,
9074,1055637,F,WHITE,White,7094,
6485,1055677,M,WHITE,White,18993,
9403,1055677,M,SPANISH (DO NOT USE),Hispanic,12679,
147,1055678,F,BLACK,Black,7297,
715,1055678,F,WHITE,White,11901,
4641,1055686,M,BLACK,Black,13094,
7008,1055702,M,WHITE,White,6626,
7192,1055710,M,SPANISH (DO NOT USE),Hispanic,15558,
9566,1055747,M,WHITE,White,2140,
7154,1055794,M,SPANISH (DO NOT USE),Hispanic,3493,
4336,1055812,M,WHITE,White,11945,
6768,1055812,M,SPANISH (DO NOT USE),Hispanic,11520,
6059,1055842,M,WHITE,White,4904,
6881,1055848,M,SPANISH (DO NOT USE),Hispanic,17878,
8836,1055848,M,BLACK,Black,10561,
7925,1055892,M,WHITE,White,10659,
8783,1055892,M,WHITE,White,9397,
9459,1055892,M,WHITE,White,9416,
3541,1055900,M,WHITE,White,9785,
2129,1055922,F,WHITE,White,19105,
5292,1055922,M,BLACK,Black,16402,
6860,1055922,M,SPANISH (DO NOT USE),Hispanic,4743,
5248,1055924,F,WHITE,White,10896,
7025,1055928,M,WHITE,White,5876,
8264,1055928,M,WHITE,White,16457,
8311,1055928,M,SPANISH (DO NOT USE),Hispanic,19277,
6647,1055942,M,WHITE HISPANIC,White/Hispanic,9995,
1816,1055980,M,BLACK,Black,12694,
2882,1056019,M,SPANISH (DO NOT USE),Hispanic,11733,
8188,1056019,M,SPANISH (DO NOT USE),Hispanic,14123,
10,1056031,F,WHITE,White,9248,
7183,1056031,M,SPANISH (DO NOT USE),Hispanic,11003,
5814,1056073,M,WHITE,White,1115,
8136,1056073,F,WHITE,White,6501,
8856,1056073,F,WHITE,White,8808,
3835,1056091,M,BLACK,Black,4933,
9483,1056110,M,BLACK,Black,,
571,1056121,M,WHITE,White,6269,
2509,1056135,F,BLACK,Black,19279,
8997,1056135,M,WHITE,White,13501,
9444,1056140,F,SPANISH (DO NOT USE),Hispanic,19232,
0,1056150,M,WHITE,White,,
2597,1056160,M,WHITE,White,6245,
6092,1056160,M,WHITE,White,16419,
7386,1056197,F,BLACK,Black,18719,
1642,1056224,M,ASIAN/PACIFIC ISLANDER,Asian,18386,
8955,1056233,M,BLACK,Black,19050,
1459,1056261,F,WHITE,White,1343,
2047,1056306,M,BLACK,Black,7461,
9312,1056306,M,BLACK,Black,7062,
8551,1056326,M,WHITE,White,15343,
9099,1056373,F,WHITE,White,1073,
4431,1056376,M,SPANISH (DO NOT USE),Hispanic,4113,
5315,1056382,M,WHITE,White,4733,
8985,1056382,M,BLACK,Black,,
6014,1056405,F,SPANISH (DO NOT USE),Hispanic,10799,
8962,1056405,M,SPANISH (DO NOT USE),Hispanic,3215,
9342,1056405,M,SPANISH (DO NOT USE),Hispanic,15860,
9458,1056405,M,SPANISH (DO NOT USE),Hispanic,,
4168,1056425,M,WHITE,White,2085,
9695,1056443,F,WHITE,White,12363,
1828,1056448,M,WHITE,White,18846,
3077,1056449,F,WHITE,White,412,
8936,1056449,F,BLACK,Black,,
9227,1056449,F,WHITE,White,17980,
4182,1056450,M,WHITE,White,14328,
7423,1056450,M,WHITE,White,17661,
7815,1056450,M,WHITE,White,4089,
7980,1056450,F,WHITE,White,4267,
8328,1056450,F,WHITE,White,18574,
9113,1056457,M,WHITE HISPANIC,White/Hispanic,,
0,1056475,M,WHITE,White,,
9275,1056476,F,BLACK,Black,940,
304,1056495,M,WHITE,White,12652,
1158,1056495,M,WHITE,White,11419,
3289,1056495,M,WHITE,White,13074,
3486,1056495,M,WHITE,White,10979,
4251,1056495,F,WHITE,White,3171,
5874,1056495,M,WHITE,White,18418,
6513,1056495,M,WHITE,White,1775,
7780,1056495,M,WHITE,White,17006,
8797,1056495,M,WHITE,White,7179,
7821,1056504,M,WHITE,White,17114,
9118,1056504,M,SPANISH (DO NOT USE),Hispanic,1080,
1234,1056508,M,SPANISH (DO NOT USE),Hispanic,17932,
4056,1056513,M,BLACK,Black,916,
6208,1056513,M,SPANISH (DO NOT USE),Hispanic,910,
9680,1056514,M,BLACK,Black,,
396,1056516,F,BLACK,Black,12311,
2441,1056516,M,SPANISH (DO NOT USE),Hispanic,2129,
9642,1056517,M,SPANISH (DO NOT USE),Hispanic,12778,
1308,1056520,F,WHITE,White,16016,
4383,1056520,M,WHITE,White,8353,
4922,1056520,M,SPANISH (DO NOT USE),Hispanic,11594,
8632,1056520,M,BLACK,Black,3454,
6208,1056536,M,SPANISH (DO NOT USE),Hispanic,910,
3402,1056545,M,WHITE,White,1612,
8466,1056554,M,BLACK,Black,5373,
579,1056573,M,WHITE,White,13495,
334,1056600,M,WHITE,White,14366,
9487,1056600,M,WHITE,White,12164,
0,1056623,M,WHITE,White,,
3656,1056635,M,BLACK,Black,1486,
1261,1056636,F,SPANISH (DO NOT USE),Hispanic,15449,
3356,1056636,F,SPANISH (DO NOT USE),Hispanic,12288,
3560,1056636,M,WHITE,White,1330,
8294,1056636,M,WHITE,White,1365,
8420,1056636,M,BLACK,Black,17970,
1023,1056666,M,WHITE,White,15700,
425,1056685,F,WHITE,White,13036,
7437,1056685,F,BLACK,Black,13466,
3154,1056695,M,ASIAN/PACIFIC ISLANDER,Asian,18624,
3636,1056731,M,SPANISH (DO NOT USE),Hispanic,9344,
269,1056779,M,SPANISH (DO NOT USE),Hispanic,13815,
6648,1056808,F,SPANISH (DO NOT USE),Hispanic,3593,
9017,1056820,F,BLACK,Black,15617,
283,1056878,F,BLACK,Black,10829,
2715,1056878,M,SPANISH (DO NOT USE),Hispanic,18414,
6598,1056878,M,WHITE,White,348,
9080,1056878,M,WHITE,White,195,
9635,1056888,F,BLACK,Black,16.00,
0,1056895,F,WHITE,White,,
7240,1056903,M,WHITE,White,7422,
6129,1056949,M,AMER IND/ALASKAN NATIVE,Native American,10702,
8939,1056962,M,SPANISH (DO NOT USE),Hispanic,7933,
228,1056968,M,WHITE,White,19692,
4115,1056968,M,WHITE,White,12614,
5355,1056968,M,WHITE,White,19999,
8081,1056968,M,WHITE,White,14164,
8547,1056968,M,BLACK,Black,8589,
1461,1056971,M,BLACK,Black,8624,
9603,1056971,F,BLACK,Black,8295,
9373,1056972,M,SPANISH (DO NOT USE),Hispanic,12125,
378,1057028,M,WHITE,White,17969,
823,1057028,M,BLACK,Black,8220,
4056,1057028,M,BLACK,Black,916,
5218,1057028,M,WHITE,White,8179,
8979,1057028,M,WHITE,White,,
9046,1057028,F,WHITE,White,12509,
3289,1057053,M,WHITE,White,13074,
3486,1057053,M,WHITE,White,10979,
4251,1057053,F,WHITE,White,3171,
4375,1057053,M,SPANISH (DO NOT USE),Hispanic,15108,
5874,1057053,M,WHITE,White,18418,
6513,1057053,M,WHITE,White,1775,
7780,1057053,M,WHITE,White,17006,
9142,1057125,M,WHITE,White,2315,
8953,1057142,M,BLACK,Black,20463,
9292,1057142,M,BLACK,Black,20626,
225,1057167,M,WHITE,White,7572,
5685,1057167,M,WHITE,White,15714,
7839,1057167,M,WHITE,White,11735,
9334,1057167,M,WHITE,White,19619,
9562,1057167,M,WHITE,White,6934,
9685,1057167,M,WHITE,White,1105,
9399,1057171,M,WHITE,White,,
1645,1057210,M,SPANISH (DO NOT USE),Hispanic,17479,
7798,1057210,M,WHITE,White,11872,
387,1057229,M,BLACK,Black,2247,
3810,1057229,F,WHITE,White,13399,
4575,1057229,M,BLACK,Black,2246,
9345,1057229,F,BLACK,Black,8950,
4974,1057299,M,BLACK,Black,3616,
8590,1057300,F,WHITE,White,1318,
7470,1057320,M,WHITE,White,6655,
7582,1057320,M,WHITE,White,19650,
8873,1057323,F,SPANISH (DO NOT USE),Hispanic,5711,
3852,1057341,M,BLACK,Black,17111,
5668,1057341,M,BLACK,Black,16819,
9420,1057341,M,SPANISH (DO NOT USE),Hispanic,,
3126,1057370,F,BLACK,Black,19691,
7458,1057370,M,BLACK,Black,19339,
9451,1057370,M,WHITE,White,1958,
4963,1057419,M,BLACK,Black,13172,
3256,1057428,M,BLACK,Black,2506,
5525,1057483,M,WHITE,White,10886,
7716,1057487,M,BLACK,Black,12118,
9219,1057487,M,BLACK,Black,870,
9595,1057487,F,BLACK,Black,14866,
9194,1057491,F,BLACK,Black,15015,
7716,1057523,M,BLACK,Black,12118,
9219,1057523,M,BLACK,Black,870,
9595,1057523,F,BLACK,Black,14866,
2960,1057559,M,BLACK,Black,17129,
7913,1057559,F,WHITE,White,14550,
0,1057560,M,WHITE,White,,
9234,1057566,F,BLACK,Black,,
9291,1057571,M,BLACK,Black,,
1147,1057625,M,BLACK,Black,439,
7772,1057625,M,BLACK,Black,7242,
4854,1057650,M,WHITE,White,14313,
1176,1057655,M,ASIAN/PACIFIC ISLANDER,Asian,14227,
9678,1057671,M,BLACK,Black,,
1665,1057683,M,SPANISH (DO NOT USE),Hispanic,8019,
2922,1057683,F,SPANISH (DO NOT USE),Hispanic,17298,
4288,1057765,M,WHITE,White,305,
1949,1057778,M,ASIAN/PACIFIC ISLANDER,Asian,19885,
4014,1057778,M,WHITE,White,1380,
8209,1057778,F,SPANISH (DO NOT USE),Hispanic,14449,
8931,1057778,M,WHITE HISPANIC,White/Hispanic,12810,
9426,1057778,M,WHITE,White,18678,
1421,1057810,M,SPANISH (DO NOT USE),Hispanic,19764,
7135,1057810,M,SPANISH (DO NOT USE),Hispanic,18860,
309,1057840,M,WHITE,White,3105,
4221,1057840,M,WHITE,White,14833,
9289,1057853,F,BLACK,Black,,
1035,1057876,M,SPANISH (DO NOT USE),Hispanic,7055,
945,1057891,M,BLACK,Black,1750,
1340,1057891,M,SPANISH (DO NOT USE),Hispanic,8941,
1943,1057891,M,WHITE,White,10150,
7478,1057923,M,WHITE,White,1378,
2475,1057924,M,SPANISH (DO NOT USE),Hispanic,9043,
8886,1057924,M,SPANISH (DO NOT USE),Hispanic,2626,
7324,1057950,M,SPANISH (DO NOT USE),Hispanic,1610,
4973,1057957,F,BLACK,Black,6629,
5890,1057957,M,BLACK,Black,7126,
6396,1057957,F,BLACK,Black,3853,
4080,1057962,M,WHITE,White,20163,
9136,1057962,F,SPANISH (DO NOT USE),Hispanic,7556,
9267,1057962,M,BLACK,Black,,
9429,1057962,F,WHITE,White,,
0,1057973,M,WHITE,White,,
8140,1057989,M,SPANISH (DO NOT USE),Hispanic,13936,
3626,1058011,M,WHITE,White,8713,
4889,1058014,M,SPANISH (DO NOT USE),Hispanic,14423,
5933,1058014,M,SPANISH (DO NOT USE),Hispanic,1092,
6551,1058014,M,SPANISH (DO NOT USE),Hispanic,3823,
7478,1058031,M,WHITE,White,1378,
1512,1058042,M,WHITE,White,8333,
1767,1058042,M,BLACK,Black,3717,
1909,1058042,M,WHITE,White,20202,
3527,1058042,F,BLACK,Black,11323,
3600,1058042,M,SPANISH (DO NOT USE),Hispanic,19945,
5259,1058042,M,WHITE,White,12435,
6391,1058042,F,BLACK,Black,7552,
8172,1058042,M,SPANISH (DO NOT USE),Hispanic,529,
9171,1058042,M,SPANISH (DO NOT USE),Hispanic,,
9545,1058042,M,WHITE,White,,
9486,1058049,F,BLACK,Black,3977,
1565,1058052,M,BLACK,Black,12687,
9011,1058052,M,BLACK,Black,8097,
2346,1058066,M,WHITE,White,1089,
3560,1058066,M,WHITE,White,1330,
9320,1058066,M,WHITE,White,386,
9498,1058066,M,SPANISH (DO NOT USE),Hispanic,,
1509,1058115,M,BLACK,Black,9450,
2159,1058125,M,WHITE,White,19173,
9533,1058126,M,SPANISH (DO NOT USE),Hispanic,16445,
1941,1058140,F,BLACK,Black,2597,
9297,1058140,F,BLACK,Black,15380,
8021,1058147,M,SPANISH (DO NOT USE),Hispanic,17863,
8660,1058147,M,BLACK,Black,18542,
9145,1058169,M,BLACK,Black,5560,
1793,1058172,F,WHITE,White,5582,
2327,1058172,F,WHITE,White,11559,
2715,1058172,M,SPANISH (DO NOT USE),Hispanic,18414,
4906,1058172,F,SPANISH (DO NOT USE),Hispanic,9926,
9473,1058193,M,BLACK,Black,,
3383,1058220,M,WHITE,White,14344,
7465,1058220,M,WHITE,White,6121,
9175,1058220,M,WHITE,White,,
2180,1058234,F,SPANISH (DO NOT USE),Hispanic,8048,
4927,1058234,F,SPANISH (DO NOT USE),Hispanic,8416,
8007,1058239,M,SPANISH (DO NOT USE),Hispanic,2231,
9504,1058288,M,ASIAN/PACIFIC ISLANDER,Asian,4472,
3896,1058374,M,WHITE,White,6789,
5636,1058374,M,SPANISH (DO NOT USE),Hispanic,19113,
8864,1058374,M,WHITE,White,6893,
9004,1058374,F,WHITE,White,,
9197,1058374,M,WHITE,White,,
9475,1058374,F,SPANISH (DO NOT USE),Hispanic,10868,
9523,1058374,M,SPANISH (DO NOT USE),Hispanic,8173,
4781,1058389,M,WHITE,White,1863,
0,1058396,F,WHITE,White,,
9192,1058398,F,BLACK,Black,12616,
5130,1058408,M,WHITE,White,6435,
0,1058428,M,SPANISH (DO NOT USE),Hispanic,,
3694,1058474,M,WHITE,White,9619,
9380,1058474,F,WHITE,White,11031,
2115,1058478,F,BLACK,Black,1803,
7615,1058508,F,BLACK,Black,17856,
2579,1058512,M,BLACK,Black,12724,
2940,1058512,M,WHITE,White,14913,
3002,1058512,M,BLACK,Black,13996,
3445,1058512,M,WHITE,White,15929,
4862,1058512,F,BLACK,Black,6506,
5677,1058512,M,WHITE,White,14722,
6107,1058512,M,WHITE,White,5781,
9319,1058512,F,WHITE,White,14539,
7044,1058518,M,WHITE,White,377,
9144,1058518,F,BLACK,Black,13952,
9481,1058518,F,WHITE,White,15601,
6235,1058521,M,BLACK,Black,1184,
8689,1058521,M,WHITE,White,14289,
0,1058540,M,WHITE,White,,
5249,1058541,M,SPANISH (DO NOT USE),Hispanic,17965,
7019,1058541,M,SPANISH (DO NOT USE),Hispanic,14479,
9003,1058541,F,BLACK,Black,13819,
9014,1058541,M,WHITE,White,2378,
608,1058543,M,SPANISH (DO NOT USE),Hispanic,4741,
1176,1058556,M,ASIAN/PACIFIC ISLANDER,Asian,14227,
5770,1058569,M,WHITE,White,2384,
9333,1058585,M,WHITE,White,,
9129,1058596,F,WHITE,White,17160,
1515,1058616,M,SPANISH (DO NOT USE),Hispanic,18568,
1814,1058646,M,BLACK,Black,19039,
1516,1058653,M,SPANISH (DO NOT USE),Hispanic,11155,
4376,1058653,M,WHITE,White,15916,
9358,1058653,M,WHITE,White,1926,
8992,1058701,M,WHITE,White,,
3369,1058721,M,SPANISH (DO NOT USE),Hispanic,11139,
568,1058778,F,WHITE,White,710,
9479,1058778,M,SPANISH (DO NOT USE),Hispanic,7453,
9432,1058779,F,BLACK,Black,6032,
0,1058782,M,BLACK,Black,,
4761,1058800,M,WHITE,White,7028,
5291,1058800,M,WHITE,White,16135,
8964,1058801,M,WHITE,White,18458,
9173,1058801,M,WHITE,White,13180,
7125,1058809,M,SPANISH (DO NOT USE),Hispanic,9621,
5551,1058842,M,WHITE,White,8469,
0,1058879,M,BLACK,Black,,
9425,1058919,M,BLACK,Black,1960,
8549,1058927,M,WHITE,White,12745,
4346,1058930,M,SPANISH (DO NOT USE),Hispanic,20829,
990,1058994,M,WHITE,White,19478,
2108,1059003,M,WHITE,White,416,
1848,1059182,M,WHITE,White,2427,
2793,1059197,M,WHITE,White,3527,
3613,1059227,M,WHITE,White,2344,
4603,1059259,M,SPANISH (DO NOT USE),Hispanic,1417,
4842,1059259,F,BLACK,Black,12195,
7783,1059259,M,WHITE,White,4189,
562,1059273,M,WHITE,White,284,
9038,1059273,M,BLACK,Black,,
9676,1059273,F,WHITE,White,212,
6970,1059276,F,BLACK,Black,11806,
7990,1059276,F,BLACK,Black,7444,
9116,1059276,M,WHITE,White,19012,
260,1059288,M,SPANISH (DO NOT USE),Hispanic,14502,
4029,1059288,M,SPANISH (DO NOT USE),Hispanic,12650,
6008,1059331,F,SPANISH (DO NOT USE),Hispanic,976,
6062,1059331,M,SPANISH (DO NOT USE),Hispanic,16960,
8475,1059331,M,BLACK,Black,13054,
9259,1059331,M,BLACK,Black,4086,
4322,1059346,F,WHITE,White,494,
2333,1059347,M,WHITE,White,20286,
8044,1059373,M,WHITE,White,14630,
4127,1059434,M,WHITE,White,19311,
5445,1059488,M,WHITE,White,837,
3748,1059490,M,WHITE,White,13778,
6648,1059490,F,SPANISH (DO NOT USE),Hispanic,3593,
9638,1059514,M,WHITE,White,2322,
8959,1059523,M,BLACK,Black,,
1210,1059546,M,SPANISH (DO NOT USE),Hispanic,14027,
8409,1059546,M,ASIAN/PACIFIC ISLANDER,Asian,11288,
9586,1059557,M,BLACK,Black,,
4601,1059565,M,SPANISH (DO NOT USE),Hispanic,11943,
6944,1059565,M,WHITE HISPANIC,White/Hispanic,8350,
9433,1059608,F,WHITE,White,1952,
9084,1059611,M,BLACK,Black,11662,
9463,1059611,M,WHITE,White,,
683,1059618,M,WHITE,White,10725,
895,1059618,M,BLACK,Black,4821,
9492,1059618,F,WHITE,White,4323,
9384,1059629,M,WHITE,White,,
9610,1059629,M,WHITE,White,534,
3613,1059648,M,WHITE,White,2344,
8350,1059651,M,ASIAN/PACIFIC ISLANDER,Asian,6855,
3817,1059659,F,WHITE,White,6397,
5803,1059659,M,WHITE,White,9264,
7179,1059659,F,SPANISH (DO NOT USE),Hispanic,11909,
7652,1059665,M,ASIAN/PACIFIC ISLANDER,Asian,11495,
6650,1059684,F,WHITE,White,14841,
4609,1059701,M,SPANISH (DO NOT USE),Hispanic,9378,
9463,1059701,M,WHITE,White,,
8736,1059713,M,WHITE,White,10165,
3356,1059741,F,SPANISH (DO NOT USE),Hispanic,12288,
4431,1059741,M,SPANISH (DO NOT USE),Hispanic,4113,
7172,1059741,F,SPANISH (DO NOT USE),Hispanic,18014,
9205,1059741,M,SPANISH (DO NOT USE),Hispanic,10041,
4116,1059748,M,BLACK,Black,12440,
8407,1059784,M,WHITE,White,1968,
9304,1059808,F,WHITE,White,19775,
227,1059884,M,WHITE,White,13961,
1024,1059884,M,SPANISH (DO NOT USE),Hispanic,20177,
6999,1059925,F,WHITE,White,21136,
7261,1059925,M,WHITE,White,16922,
